filepath,class,mean,variance
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/339f6950-ae1f-4907-aaf1-ef0652c8756e___FREC_Pwd.M 0530.JPG,powdery_mildew,0.475117951631546,0.015263929963111877
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1aa7235d-9c4e-47c1-9a38-20f7ff3022df___FREC_Pwd.M 5123_flipLR.JPG,powdery_mildew,0.49956583976745605,0.028332671150565147
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c20cdaa2-54fc-4bed-9f9e-a82495f889ea___FREC_Pwd.M 4559_flipLR.JPG,powdery_mildew,0.5017127394676208,0.015569895505905151
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/693c845b-b606-4bf9-8f29-7f8ae2c7f09d___FREC_Pwd.M 5096.JPG,powdery_mildew,0.4710979461669922,0.015451878309249878
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/11257939-ac71-4448-a9b1-939c2200a3a5___FREC_Pwd.M 4682.JPG,powdery_mildew,0.4446444511413574,0.026363888755440712
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/081459be-800b-428c-a45e-3431c10fab63___FREC_Pwd.M 5140_flipLR.JPG,powdery_mildew,0.38770559430122375,0.05764786899089813
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2030c843-fee8-4b7d-b784-faac863a658f___FREC_Pwd.M 4606_flipLR.JPG,powdery_mildew,0.46362245082855225,0.029489703476428986
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/42ce6a15-e155-4865-b71b-2516e462dfe6___FREC_Pwd.M 4882.JPG,powdery_mildew,0.5257683992385864,0.01962272822856903
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5f807d2d-f7bc-4c9d-b8bc-74549ddfd47c___FREC_Pwd.M 0582.JPG,powdery_mildew,0.38134095072746277,0.02733459882438183
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c1ec1b39-c8c6-44a6-ad13-9553496844fa___FREC_Pwd.M 4913.JPG,powdery_mildew,0.43350329995155334,0.029814064502716064
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0e1bd946-37ee-40bb-adf0-105d7b55a627___FREC_Pwd.M 0509.JPG,powdery_mildew,0.45725217461586,0.01216964516788721
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/486df68c-c24c-4ab0-87b0-6e79a8435ce8___FREC_Pwd.M 0399_flipLR.JPG,powdery_mildew,0.40826383233070374,0.014818061143159866
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ef6ede1b-32db-433e-afc6-c39cb318f58e___FREC_Pwd.M 0506_flipLR.JPG,powdery_mildew,0.398218035697937,0.028489215299487114
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f727949e-3f0f-40a1-bcb5-e7619df8ff87___FREC_Pwd.M 5128.JPG,powdery_mildew,0.437716007232666,0.02500692754983902
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/9772d53b-c48b-472c-86cb-24d0de2446a6___FREC_Pwd.M 0327.JPG,powdery_mildew,0.5076950192451477,0.0236566960811615
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e6cff815-c0e5-4a03-b0b1-baada088b7e9___FREC_Pwd.M 4960.JPG,powdery_mildew,0.5002744793891907,0.018938114866614342
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ab269e53-f834-4f28-a175-c24de184f407___FREC_Pwd.M 0511.JPG,powdery_mildew,0.4480627477169037,0.016248909756541252
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e9c1d612-c3f2-4637-8edd-5b619607c33b___FREC_Pwd.M 4712_flipLR.JPG,powdery_mildew,0.38852354884147644,0.027496211230754852
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1d9a02a1-60f6-430f-aef2-5db080ad7f32___FREC_Pwd.M 4993.JPG,powdery_mildew,0.4517975151538849,0.014669034630060196
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ccd9f930-bf7f-4235-8aec-d191089efbb2___FREC_Pwd.M 0299.JPG,powdery_mildew,0.44338729977607727,0.0217746514827013
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/085f167e-2fef-46e1-8518-ca4e555b59a3___FREC_Pwd.M 4488.JPG,powdery_mildew,0.5139182806015015,0.028690777719020844
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/7c0ec329-c07a-4b09-bff4-516818141170___FREC_Pwd.M 4985.JPG,powdery_mildew,0.4567142426967621,0.022958850488066673
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b23040ac-f265-4265-9c33-6bf29e52398b___FREC_Pwd.M 0549_flipLR.JPG,powdery_mildew,0.42289718985557556,0.021212777122855186
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4288e46f-623e-4585-9740-1e916d1a13a7___FREC_Pwd.M 4734_flipLR.JPG,powdery_mildew,0.46844682097435,0.035970140248537064
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a928b766-fc8f-4329-89ab-3c2d3d57a5bd___FREC_Pwd.M 4751.JPG,powdery_mildew,0.48356330394744873,0.01567108742892742
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/118ecd9c-5536-467e-bfe5-c11289a73b07___FREC_Pwd.M 4556.JPG,powdery_mildew,0.47358953952789307,0.014328104443848133
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/d891bc6f-2597-40fd-b55a-aee7fe1e4e6e___FREC_Pwd.M 4523_flipLR.JPG,powdery_mildew,0.5368555188179016,0.020473139360547066
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/74936000-efc2-47d4-8e31-8c59fcd17400___FREC_Pwd.M 0271.JPG,powdery_mildew,0.43966296315193176,0.020552726462483406
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/d10450db-0969-4618-b9e9-0405c2ce0ef9___FREC_Pwd.M 0464_flipLR.JPG,powdery_mildew,0.4301096200942993,0.028542766347527504
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/af36d4bf-c90e-4bbb-b800-575f1dfed7e5___FREC_Pwd.M 4677.JPG,powdery_mildew,0.5038463473320007,0.01632731221616268
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2098320d-1c84-4513-9deb-1b95a48b4a73___FREC_Pwd.M 0243_flipLR.JPG,powdery_mildew,0.5150919556617737,0.017270369455218315
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c11965f5-8920-4266-9f47-5dce992bd4c6___FREC_Pwd.M 4525.JPG,powdery_mildew,0.4291723966598511,0.015542484819889069
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6b72d21f-535c-4a76-a0f2-6c0f4c18997d___FREC_Pwd.M 4600_flipLR.JPG,powdery_mildew,0.43168821930885315,0.024739651009440422
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e351c2d8-2fad-49af-9994-7d4f95cbf1e2___FREC_Pwd.M 5033.JPG,powdery_mildew,0.4712303578853607,0.01746589131653309
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2c9a1c22-8603-4181-aa14-78ff3b683380___FREC_Pwd.M 5113.JPG,powdery_mildew,0.4135572910308838,0.019710049033164978
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/9c2e0ff6-cf68-4bcc-9004-e3b4cd89d4ec___FREC_Pwd.M 0439_flipLR.JPG,powdery_mildew,0.39234545826911926,0.01646256260573864
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/cbdddf3a-11c7-4d26-b2f9-a4e47a509c9a___FREC_Pwd.M 4984_flipLR.JPG,powdery_mildew,0.4703875482082367,0.0176081545650959
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6d700706-12f6-40a3-b293-699aabce7ba0___FREC_Pwd.M 0288.JPG,powdery_mildew,0.4525936543941498,0.019269535318017006
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a2bf26c3-9f0b-4b47-be11-ab058cc9a133___FREC_Pwd.M 5165.JPG,powdery_mildew,0.4046122133731842,0.03170574828982353
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e2d9d3c3-0472-4509-ae44-1ac52e4ed23a___FREC_Pwd.M 4888_flipLR.JPG,powdery_mildew,0.43591225147247314,0.024744093418121338
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c152243f-9bca-41c7-8729-32070a297d54___FREC_Pwd.M 0248_flipLR.JPG,powdery_mildew,0.45473766326904297,0.012992744334042072
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e394c1ec-ade0-4481-a0ae-17fea0f9a8b3___FREC_Pwd.M 4962_flipLR.JPG,powdery_mildew,0.5055867433547974,0.014302820898592472
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/af17d4b3-3193-4f16-9449-28cd5a204499___FREC_Pwd.M 5058_flipLR.JPG,powdery_mildew,0.4701407849788666,0.013308420777320862
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ffdeb404-b84d-4389-9cc9-e1d3159374fe___FREC_Pwd.M 4625.JPG,powdery_mildew,0.46659600734710693,0.02378208376467228
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/356ef788-2518-4519-8df0-c92c41cb8249___FREC_Pwd.M 5104_flipLR.JPG,powdery_mildew,0.4540685713291168,0.019312219694256783
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5b3bd2bf-b673-40e8-8ead-5755cb5203cd___FREC_Pwd.M 4640_flipLR.JPG,powdery_mildew,0.4981723725795746,0.03559103235602379
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f60d6eac-3014-44cf-b11b-c4c99ef4b0ba___FREC_Pwd.M 4715_flipLR.JPG,powdery_mildew,0.38163772225379944,0.01199165266007185
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/49008a5d-9ba2-4291-ad7a-93c8bc72b4b2___FREC_Pwd.M 0463.JPG,powdery_mildew,0.43334564566612244,0.02348390966653824
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/eda6b430-2afb-48fa-92c9-74b0f8fba167___FREC_Pwd.M 4508_flipLR.JPG,powdery_mildew,0.4721275269985199,0.02657240629196167
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/af36d4bf-c90e-4bbb-b800-575f1dfed7e5___FREC_Pwd.M 4677_flipLR.JPG,powdery_mildew,0.50384521484375,0.016327008605003357
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4c756b73-5e7d-40ec-9b36-1866c49f2e43___FREC_Pwd.M 5156.JPG,powdery_mildew,0.35034385323524475,0.04945330694317818
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/16842219-4e88-460a-bdf0-36bea112a8b6___FREC_Pwd.M 0343.JPG,powdery_mildew,0.3360144793987274,0.04113571345806122
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/98735a23-9c85-4110-a4b7-f3614a7e168d___FREC_Pwd.M 5055.JPG,powdery_mildew,0.45323696732521057,0.014769605360925198
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/341d8850-26e0-4ac5-a560-da2be3fc4b24___FREC_Pwd.M 0349_flipLR.JPG,powdery_mildew,0.4854147434234619,0.018264232203364372
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/91d667f6-de17-48fe-9d42-f7dd3edfb622___FREC_Pwd.M 0357.JPG,powdery_mildew,0.39414629340171814,0.02189628593623638
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1e223698-b6c1-4c4d-8762-240c0435ce09___FREC_Pwd.M 5100.JPG,powdery_mildew,0.4722345173358917,0.013376847840845585
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f310a75d-83cb-49db-9df0-b88971930485___FREC_Pwd.M 5130.JPG,powdery_mildew,0.4364362061023712,0.02629554457962513
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5e2924fb-da5e-4870-b2ea-adb80ed6c72d___FREC_Pwd.M 5120.JPG,powdery_mildew,0.468499094247818,0.015077963471412659
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b8ff7b14-e3b8-4bdc-821e-39fa9736de9c___FREC_Pwd.M 0261.JPG,powdery_mildew,0.40501919388771057,0.03178456425666809
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/baf48061-d4ee-45b3-8806-d26ad15bb8ad___FREC_Pwd.M 0328.JPG,powdery_mildew,0.5077703595161438,0.024294167757034302
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f3ca4413-77d8-4e46-8c5b-399a1d34c8f9___FREC_Pwd.M 0482.JPG,powdery_mildew,0.4733124077320099,0.02002117596566677
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5468bc34-19a9-4eb2-815c-42619512da44___FREC_Pwd.M 4954.JPG,powdery_mildew,0.39110055565834045,0.015784459188580513
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2c9735ee-ac5b-4312-8956-beadb239456f___FREC_Pwd.M 4527.JPG,powdery_mildew,0.5223702192306519,0.02573755569756031
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ada55066-abf9-4e86-99b6-6f06adbc85f2___FREC_Pwd.M 4518_flipLR.JPG,powdery_mildew,0.47377264499664307,0.03138753026723862
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/68ae9ec5-0f6e-42f9-90ad-c620230e5f03___FREC_Pwd.M 0485.JPG,powdery_mildew,0.34921765327453613,0.027459366247057915
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3ec67b8f-007a-4e49-9e5f-0ce292ea0675___FREC_Pwd.M 5138_flipLR.JPG,powdery_mildew,0.35020288825035095,0.0584171824157238
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/59727cfd-2b6e-4f3c-8a65-6769b3e770f1___FREC_Pwd.M 4871_flipLR.JPG,powdery_mildew,0.4261833727359772,0.02197144739329815
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f4c7b253-a8f2-4c9d-8eae-78afa364b30a___FREC_Pwd.M 5092_flipLR.JPG,powdery_mildew,0.5234819054603577,0.01344335824251175
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/176d6faf-285c-4bf0-a643-cdfa9b4c741d___FREC_Pwd.M 0348.JPG,powdery_mildew,0.5050745010375977,0.017180943861603737
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f42d7be6-3df3-4590-8941-de9634a81215___FREC_Pwd.M 4612.JPG,powdery_mildew,0.4778817892074585,0.017957568168640137
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/17512756-a606-4ea5-9443-aae374a46e86___FREC_Pwd.M 0504.JPG,powdery_mildew,0.38357916474342346,0.018275724723935127
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5cd54f30-4203-4545-80d1-dd3afe90648f___FREC_Pwd.M 4825_flipLR.JPG,powdery_mildew,0.4747946560382843,0.028587521985173225
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/bda9d7d5-617a-4159-92f2-a30a05396091___FREC_Pwd.M 4924_flipLR.JPG,powdery_mildew,0.4097706079483032,0.010164179839193821
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/1e6e1d27-5a7d-4f2a-ad97-9cc632136ea9___FREC_Pwd.M 0578.JPG,powdery_mildew,0.45097339153289795,0.01660405844449997
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5666b4ed-32ac-4db9-a07c-230fb75b7413___FREC_Pwd.M 0524_flipLR.JPG,powdery_mildew,0.41571319103240967,0.0180132444947958
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/58d5d331-0ee1-4db8-bbab-3e0e8b7b5844___FREC_Pwd.M 0537.JPG,powdery_mildew,0.44668707251548767,0.014188400469720364
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/693a442d-fa07-421e-b8f6-b5db6817b604___FREC_Pwd.M 0532.JPG,powdery_mildew,0.44213834404945374,0.01495300978422165
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/854a1985-0856-41a9-9f9a-2e1a5822e07c___FREC_Pwd.M 5079_flipLR.JPG,powdery_mildew,0.4815967082977295,0.014285591430962086
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/23572444-7b88-4f2d-8178-d825b8d3f939___FREC_Pwd.M 0591_flipLR.JPG,powdery_mildew,0.37622106075286865,0.03195261210203171
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6f863320-0323-490f-a02d-b943a9caa94f___FREC_Pwd.M 0251.JPG,powdery_mildew,0.4064798355102539,0.026682086288928986
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4b2f2df6-06e4-46c2-9c45-268ddbea8477___FREC_Pwd.M 0375_flipLR.JPG,powdery_mildew,0.3723292648792267,0.014789807610213757
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a3a004e2-e93b-4064-a9ed-636f58db4e49___FREC_Pwd.M 5029_flipLR.JPG,powdery_mildew,0.4232307970523834,0.01651405729353428
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/574742c2-224c-4b29-b2bf-d24de5a631a6___FREC_Pwd.M 4817.JPG,powdery_mildew,0.45922258496284485,0.020818758755922318
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/77e3b2c2-5e50-467f-b081-91a84f9d6436___FREC_Pwd.M 0258.JPG,powdery_mildew,0.37546536326408386,0.02604769356548786
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a7b75c15-4118-4d7f-94d5-e859ace0cbf4___FREC_Pwd.M 5050.JPG,powdery_mildew,0.5138245224952698,0.012737199664115906
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/89735f9b-c046-4689-afee-4633fa0707f3___FREC_Pwd.M 0480.JPG,powdery_mildew,0.4931289851665497,0.021081797778606415
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2c9735ee-ac5b-4312-8956-beadb239456f___FREC_Pwd.M 4527_flipLR.JPG,powdery_mildew,0.5223825573921204,0.02572903223335743
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5cdf0423-83a1-42ec-97f0-4c91a6130cb4___FREC_Pwd.M 4645.JPG,powdery_mildew,0.511324405670166,0.022505363449454308
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/11c4276a-f3a7-4a30-ab68-a3ec4d05cab5___FREC_Pwd.M 0369_flipLR.JPG,powdery_mildew,0.4396510422229767,0.016056688502430916
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2e83ac75-fc6d-4c88-b62f-474e244e6944___FREC_Pwd.M 4481_flipLR.JPG,powdery_mildew,0.4066198766231537,0.02818959951400757
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5b860b1a-a09f-4445-8c8a-f5c11865abab___FREC_Pwd.M 4879_flipLR.JPG,powdery_mildew,0.32972314953804016,0.012971869669854641
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3889d54c-d40e-4663-bef0-d2df478ee413___FREC_Pwd.M 0374.JPG,powdery_mildew,0.41585657000541687,0.013446628116071224
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/9a190630-f11a-4e5b-9495-3c4535bb4144___FREC_Pwd.M 0367_flipLR.JPG,powdery_mildew,0.3949986398220062,0.02063925378024578
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a90c7766-8136-4a31-b5b3-c20ef2927196___FREC_Pwd.M 4977_flipLR.JPG,powdery_mildew,0.4585244953632355,0.018817691132426262
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f6d3fe59-d384-444b-a906-b7aa8e008c31___FREC_Pwd.M 4852.JPG,powdery_mildew,0.5141814351081848,0.0221270564943552
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/c097e7ca-2488-497c-94be-4646e950bc54___FREC_Pwd.M 4513.JPG,powdery_mildew,0.4754526615142822,0.02094937674701214
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2c972b35-2f4c-4658-ac84-3bb1af7a746d___FREC_Pwd.M 4660_flipLR.JPG,powdery_mildew,0.5189607739448547,0.020822761580348015
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/decee4a0-018b-47bf-abf6-75bdfb5bc67d___FREC_Pwd.M 4700_flipLR.JPG,powdery_mildew,0.49861517548561096,0.033920180052518845
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/b3aa0d92-9de0-4889-b95d-124b035c05a2___FREC_Pwd.M 4675.JPG,powdery_mildew,0.5293039679527283,0.020318178460001945
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a993dae5-7b74-4416-87eb-2eea9f3609c4___FREC_Pwd.M 4499_flipLR.JPG,powdery_mildew,0.4915914237499237,0.018472803756594658
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/21c25748-40c8-4d89-82fb-45c0607b2bd1___FREC_Pwd.M 4890_flipLR.JPG,powdery_mildew,0.4035712480545044,0.019075192511081696
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/8b9d11fd-5f48-4562-9256-e047b1be6966___FREC_Pwd.M 4463.JPG,powdery_mildew,0.3959852457046509,0.024566009640693665
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e3e0ee86-1cf9-449c-8cba-7ad0b0cd4488___FREC_Pwd.M 0460.JPG,powdery_mildew,0.4384273588657379,0.007995545864105225
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/a8532f9d-c6c3-44e4-9278-c7350c4adb09___FREC_Pwd.M 0526_flipLR.JPG,powdery_mildew,0.3493521511554718,0.017509011551737785
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/fdf38a3e-2855-4a4c-8094-9cfd9a94d037___FREC_Pwd.M 0351.JPG,powdery_mildew,0.42451155185699463,0.016073642298579216
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e06e9da2-0432-4060-b341-30ee0319685a___FREC_Pwd.M 4798.JPG,powdery_mildew,0.44721007347106934,0.02617507614195347
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0df55dba-60e0-44e6-b64a-1f4d9a1377fd___FREC_Pwd.M 0527_flipLR.JPG,powdery_mildew,0.3590773642063141,0.01590859517455101
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0af0e545-bc47-414c-9fd8-89f6c6fc15c9___FREC_Pwd.M 4870.JPG,powdery_mildew,0.49336180090904236,0.021940238773822784
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/042ef107-ff5c-4b88-8597-70fc7e82f178___FREC_Pwd.M 4624_flipLR.JPG,powdery_mildew,0.44748640060424805,0.029477596282958984
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e99f1af6-d930-42f0-abe0-93e442fa6359___FREC_Pwd.M 4830_flipLR.JPG,powdery_mildew,0.4699347913265228,0.021982505917549133
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/17079025-3a59-46d4-83f2-ccff1c099bee___FREC_Pwd.M 0513.JPG,powdery_mildew,0.4594845771789551,0.022465474903583527
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/5012f73a-d4ae-42bc-b06f-6775343742f8___FREC_Pwd.M 0469_flipLR.JPG,powdery_mildew,0.520713746547699,0.011487302370369434
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/9573e36f-a55b-4011-87bb-dadd511b8f7d___FREC_Pwd.M 4639_flipLR.JPG,powdery_mildew,0.46055495738983154,0.020206063985824585
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/4e37a789-6cb3-4721-ad87-1a60f0d14912___FREC_Pwd.M 4836_flipLR.JPG,powdery_mildew,0.43450143933296204,0.032832302153110504
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/930823eb-ada1-49cf-873b-49574680c1f5___FREC_Pwd.M 4601_flipLR.JPG,powdery_mildew,0.4297471046447754,0.012073148973286152
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/e97f7a3c-aa95-4861-9f61-857920dd888a___FREC_Pwd.M 4944.JPG,powdery_mildew,0.3878419101238251,0.01349118072539568
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/2ad49112-96a3-42df-a00f-72df73f8efaa___FREC_Pwd.M 4610_flipLR.JPG,powdery_mildew,0.5109043717384338,0.029666459187865257
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/6f1c8a5e-7df4-46cf-9cbf-3f5588512393___FREC_Pwd.M 0564.JPG,powdery_mildew,0.5359359383583069,0.0262152086943388
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/0b1da03f-3c6e-4977-96b7-6460433168b8___FREC_Pwd.M 5137_flipLR.JPG,powdery_mildew,0.43034934997558594,0.05718815699219704
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3e888774-5b36-4346-8627-484de167ea88___FREC_Pwd.M 4982.JPG,powdery_mildew,0.45651617646217346,0.026310190558433533
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/f9ecca4f-e052-40e9-8d79-dc04ba579ff0___FREC_Pwd.M 0404_flipLR.JPG,powdery_mildew,0.5248560905456543,0.018651645630598068
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/7153bd0f-847f-40a5-9252-cf1d2e0426c4___FREC_Pwd.M 4666_flipLR.JPG,powdery_mildew,0.47176966071128845,0.022027859464287758
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/3578c9a5-57d9-4ed9-bfec-d9f889742827___FREC_Pwd.M 4635.JPG,powdery_mildew,0.5480875968933105,0.025748735293745995
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/bda9d7d5-617a-4159-92f2-a30a05396091___FREC_Pwd.M 4924.JPG,powdery_mildew,0.4097707271575928,0.010163887403905392
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/24b87765-3573-429f-a05f-0c969276b18f___FREC_Pwd.M 0405.JPG,powdery_mildew,0.49494633078575134,0.017942339181900024
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/073a2d5a-9cae-4afc-8d96-2f8a969e4b90___FREC_Pwd.M 5103.JPG,powdery_mildew,0.4392711818218231,0.02137194387614727
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/db73697a-1432-44af-85a7-f0f770d09616___FREC_Pwd.M 4922_flipLR.JPG,powdery_mildew,0.4670831859111786,0.01899237558245659
input/datasets/cherry_leaf_dataset/cherry-leaves/train/powdery_mildew/ee6035b6-8ac1-49db-8ea5-079ccea4790d___FREC_Pwd.M 4590_flipLR.JPG,powdery_mildew,0.4234485626220703,0.013206182979047298
